id_parlamentar,casa,nome_eleitoral,sg_partido,uf,grupo_atividade_economica,n_empresas,total_por_atividade,total_recebido_geral,proporcao_doacao,indice_ligacao_atividade_economica
161550,camara,EMIDINHO MADEIRA,PSB,MG,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",1,530872.61,1358922.6099999999,0.3906569852421545,0.7388529936752091
162332,camara,LUIZ NISHIMORI,PL,PR,ATIVIDADES IMOBILIÁRIAS,1,0,0,0,0.5714285714285714
162332,camara,LUIZ NISHIMORI,PL,PR,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",1,101458.33333333334,2431125,0.04173307967847533,0.589314177005061
164360,camara,CARMEN ZANOTTO,CIDADANIA,SC,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",1,4426.471666666666,1244707.48,0.00355623448705126,0.572952671923022
164360,camara,CARMEN ZANOTTO,CIDADANIA,SC,COMÉRCIO VAREJISTA,1,4426.471666666666,1244707.48,0.00355623448705126,0.572952671923022
164360,camara,CARMEN ZANOTTO,CIDADANIA,SC,OUTRAS ATIVIDADES DE SERVIÇOS,1,3652.246666666667,1244707.48,0.002934220871450589,0.5726860946591932
166402,camara,MAGDA MOFATTO,PL,GO,AGÊNCIAS DE VIAGEM E TURISMO,3,24029.348,2371063.48,0.010134417826721366,0.5757718933543091
166402,camara,MAGDA MOFATTO,PL,GO,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",1,24543.633714285716,2371063.48,0.010351318689403336,0.5758648508668872
166402,camara,MAGDA MOFATTO,PL,GO,ÁGUA E ESGOTO,1,24029.348,2371063.48,0.010134417826721366,0.5757718933543091
166402,camara,MAGDA MOFATTO,PL,GO,ALOJAMENTO E ALIMENTAÇÃO,27,27984.348,2371063.48,0.011802445710985352,0.5764867624475652
166402,camara,MAGDA MOFATTO,PL,GO,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",4,24029.348,2371063.48,0.010134417826721366,0.5757718933543091
166402,camara,MAGDA MOFATTO,PL,GO,CONSTRUÇÃO,5,27076.96704761905,2371063.48,0.011419756272244154,0.5763227526881046
166402,camara,MAGDA MOFATTO,PL,GO,INDÚSTRIA METALÚRGICA,1,24029.348,2371063.48,0.010134417826721366,0.5757718933543091
166402,camara,MAGDA MOFATTO,PL,GO,MINERAÇÃO,2,24029.348,2371063.48,0.010134417826721366,0.5757718933543091
166402,camara,MAGDA MOFATTO,PL,GO,OUTRAS ATIVIDADES DE SERVIÇOS,2,31639.348,2371063.48,0.013343948092018186,0.5771474063251506
166402,camara,MAGDA MOFATTO,PL,GO,SAÚDE HUMANA E SERVIÇOS SOCIAIS,1,25229.348,2371063.48,0.010640519839645965,0.5759887942169911
177282,camara,SUBTENENTE GONZAGA,PDT,MG,"ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL",2,20000,541045.51,0.036965467100909866,0.5872709144718186
177282,camara,SUBTENENTE GONZAGA,PDT,MG,OUTRAS ATIVIDADES DE SERVIÇOS,1,20000,541045.51,0.036965467100909866,0.5872709144718186
178833,camara,ALEXANDRE SERFIOTIS,PSD,RJ,SAÚDE HUMANA E SERVIÇOS SOCIAIS,1,750,1073450.93,6.986812149857657e-4,0.5717280062349939
178835,camara,AFONSO MOTTA,PDT,RS,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",2,263187.5,1598351.3,0.16466186125665866,0.641997940538568
178835,camara,AFONSO MOTTA,PDT,RS,"ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA",1,270187.5,1598351.3,0.16904137407089417,0.6438748746018118
178835,camara,AFONSO MOTTA,PDT,RS,INFORMAÇÃO E COMUNICAÇÃO,36,263187.5,1598351.3,0.16466186125665866,0.641997940538568
178835,camara,AFONSO MOTTA,PDT,RS,VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,1,263187.5,1598351.3,0.16466186125665866,0.641997940538568
178839,camara,JÉSSICA SALES,MDB,AC,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",1,900,2409200,3.7356798937406607e-4,0.571588671995446
178839,camara,JÉSSICA SALES,MDB,AC,SAÚDE HUMANA E SERVIÇOS SOCIAIS,4,0,0,0,0.5714285714285714
178843,camara,MARX BELTRÃO,PSD,AL,OUTRAS ATIVIDADES PROFISSIONAIS,1,2583.3333333333335,1073621.94,0.0024061853033045632,0.5724597937014162
178854,camara,ELMAR NASCIMENTO,DEM,BA,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",1,143000,1344750,0.10633946830265849,0.6170026292725679
178861,camara,RONALDO CARLETTO,PP,BA,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",1,326100,1641584.8,0.19864950016593722,0.6565640714996874
178863,camara,ULDURICO JUNIOR,PROS,BA,OUTRAS ATIVIDADES PROFISSIONAIS,1,137725.9,237725.9,0.5793474753907757,0.8197203465960466
178873,camara,HELDER SALOMÃO,PT,ES,OUTRAS ATIVIDADES DE SERVIÇOS,1,2552.39,919049.77,0.0027772054172865955,0.5726188023216942
178876,camara,CÉLIO SILVEIRA,PSDB,GO,SAÚDE HUMANA E SERVIÇOS SOCIAIS,1,6764.705882352941,1266100,0.005342947541547225,0.5737184060892345
178879,camara,LUCAS VERGILIO,SOLIDARIEDADE,GO,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",2,593548.9346329814,1780790.73,0.3333063928477331,0.7142741683633141
178879,camara,LUCAS VERGILIO,SOLIDARIEDADE,GO,OUTRAS ATIVIDADES ADMINISTRATIVAS,1,139350.79185520363,1780790.73,0.07825219971534984,0.6049652284494356
178884,camara,HILDO ROCHA,MDB,MA,ALOJAMENTO E ALIMENTAÇÃO,1,1406.6666666666667,1514823.86,9.286008121542703e-4,0.5718265432052089
178884,camara,HILDO ROCHA,MDB,MA,EDUCAÇÃO,1,1406.6666666666667,1514823.86,9.286008121542703e-4,0.5718265432052089
178884,camara,HILDO ROCHA,MDB,MA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,1,1406.6666666666667,1514823.86,9.286008121542703e-4,0.5718265432052089
178886,camara,JUSCELINO FILHO,DEM,MA,SAÚDE HUMANA E SERVIÇOS SOCIAIS,2,45974.925,899506.2,0.05111129306279379,0.593333411312626
178895,camara,MISAEL VARELLA,PSD,MG,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",5,114983.57142857143,2012825.8499999999,0.05712544452296826,0.5959109047955577
178895,camara,MISAEL VARELLA,PSD,MG,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",1,114983.57142857143,2012825.8499999999,0.05712544452296826,0.5959109047955577
178895,camara,MISAEL VARELLA,PSD,MG,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",1,114983.57142857143,2012825.8499999999,0.05712544452296826,0.5959109047955577
178895,camara,MISAEL VARELLA,PSD,MG,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,14,114983.57142857143,2012825.8499999999,0.05712544452296826,0.5959109047955577
178895,camara,MISAEL VARELLA,PSD,MG,EDUCAÇÃO,2,114983.57142857143,2012825.8499999999,0.05712544452296826,0.5959109047955577
178895,camara,MISAEL VARELLA,PSD,MG,INDÚSTRIA FARMACÊUTICA,1,114255,2012825.8499999999,0.05676348005963855,0.5957557771684165
178895,camara,MISAEL VARELLA,PSD,MG,INFORMAÇÃO E COMUNICAÇÃO,1,114255,2012825.8499999999,0.05676348005963855,0.5957557771684165
178895,camara,MISAEL VARELLA,PSD,MG,"TRANSPORTE, ARMAZENAGEM E CORREIO",17,114983.57142857143,2012825.8499999999,0.05712544452296826,0.5959109047955577
178896,camara,NEWTON CARDOSO JR,MDB,MG,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",46,38985.9943977591,2078878.19,0.018753380830725395,0.5794657346417394
178896,camara,NEWTON CARDOSO JR,MDB,MG,ALOJAMENTO E ALIMENTAÇÃO,1,8319.327731092437,2078878.19,0.004001835110450813,0.5731436436187646
178896,camara,NEWTON CARDOSO JR,MDB,MG,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",2,25180.32773109244,2078878.19,0.012112459427501348,0.5766196254689291
178896,camara,NEWTON CARDOSO JR,MDB,MG,ATIVIDADES IMOBILIÁRIAS,2,102680.32773109243,2078878.19,0.04939218094884743,0.5925966489780775
178896,camara,NEWTON CARDOSO JR,MDB,MG,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",4,13652.66106442577,2078878.19,0.00656732132267248,0.5742431377097168
178896,camara,NEWTON CARDOSO JR,MDB,MG,COMÉRCIO VAREJISTA,6,15430.327731092437,2078878.19,0.007422429945783614,0.5746096128339072
178896,camara,NEWTON CARDOSO JR,MDB,MG,ELETRICIDADE E GÁS,3,8319.327731092437,2078878.19,0.004001835110450813,0.5731436436187646
178896,camara,NEWTON CARDOSO JR,MDB,MG,INDÚSTRIA ALIMENTÍCIA E DE BEBIDAS,5,14319.327731092437,2078878.19,0.006888007099200188,0.5743805744710857
178896,camara,NEWTON CARDOSO JR,MDB,MG,INDÚSTRIA DE MÓVEIS E MADEIRAS,1,8319.327731092437,2078878.19,0.004001835110450813,0.5731436436187646
178896,camara,NEWTON CARDOSO JR,MDB,MG,INDÚSTRIA METALÚRGICA,3,8319.327731092437,2078878.19,0.004001835110450813,0.5731436436187646
178896,camara,NEWTON CARDOSO JR,MDB,MG,INDÚSTRIA PETROQUÍMICA E BIOCOMBUSTÍVEIS,1,8319.327731092437,2078878.19,0.004001835110450813,0.5731436436187646
178896,camara,NEWTON CARDOSO JR,MDB,MG,INDÚSTRIA QUÍMICA,1,8319.327731092437,2078878.19,0.004001835110450813,0.5731436436187646
178896,camara,NEWTON CARDOSO JR,MDB,MG,INFORMAÇÃO E COMUNICAÇÃO,1,14569.327731092437,2078878.19,0.007008264265398079,0.5744321132565993
178896,camara,NEWTON CARDOSO JR,MDB,MG,MINERAÇÃO,1,8319.327731092437,2078878.19,0.004001835110450813,0.5731436436187646
178896,camara,NEWTON CARDOSO JR,MDB,MG,OUTRAS ATIVIDADES PROFISSIONAIS,1,17569.32773109244,2078878.19,0.008451350259772767,0.5750505786827598
178896,camara,NEWTON CARDOSO JR,MDB,MG,"TRANSPORTE, ARMAZENAGEM E CORREIO",1,65985.9943977591,2078878.19,0.03174115478009758,0.5850319234771847
178896,camara,NEWTON CARDOSO JR,MDB,MG,VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,3,17652.66106442577,2078878.19,0.00849143598183873,0.5750677582779309
178909,camara,HÉLIO LEITE,DEM,PA,COMÉRCIO VAREJISTA,1,0,0,0,0.5714285714285714
178910,camara,JOAQUIM PASSARINHO,PSD,PA,OUTRAS ATIVIDADES DE SERVIÇOS,1,156705.7125,284946.5,0.5499478410859582,0.8071205033225536
178912,camara,PEDRO CUNHA LIMA,PSDB,PB,ATIVIDADES IMOBILIÁRIAS,1,6250,1268604.15,0.004926674723553443,0.5735400034529514
178912,camara,PEDRO CUNHA LIMA,PSDB,PB,"ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA",1,5005.075,1268604.15,0.00394534023871828,0.5731194315308793
178912,camara,PEDRO CUNHA LIMA,PSDB,PB,OUTRAS ATIVIDADES DE SERVIÇOS,1,6250,1268604.15,0.004926674723553443,0.5735400034529514
178916,camara,DANIEL COELHO,CIDADANIA,PE,COMÉRCIO VAREJISTA,1,93365.32,1450662.8900000001,0.0643604524825199,0.5990116224925085
178920,camara,RICARDO TEOBALDO,PODEMOS,PE,ATIVIDADES IMOBILIÁRIAS,1,3200,1007770,0.0031753277037419253,0.5727894261587466
178920,camara,RICARDO TEOBALDO,PODEMOS,PE,CONSTRUÇÃO,1,3200,1007770,0.0031753277037419253,0.5727894261587466
178921,camara,SEBASTIÃO OLIVEIRA,PL,PE,SAÚDE HUMANA E SERVIÇOS SOCIAIS,1,32500,1553743.12,0.0209172285828046,0.5803930979640591
178921,camara,SEBASTIÃO OLIVEIRA,PL,PE,"TRANSPORTE, ARMAZENAGEM E CORREIO",1,32500,1553743.12,0.0209172285828046,0.5803930979640591
178930,camara,ROMAN,PSD,PR,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",1,99558.33333333333,1748172.46,0.05694994951089284,0.59583569264752545
178930,camara,ROMAN,PSD,PR,EDUCAÇÃO,1,74125,1748172.46,0.042401423026650356,0.5896006098685644
178933,camara,SERGIO SOUZA,MDB,PR,OUTRAS ATIVIDADES PROFISSIONAIS,1,46878.28578947369,1870944.05,0.025055952789969152,0.5821668369099867
178934,camara,TONINHO WANDSCHEER,PROS,PR,ATIVIDADES IMOBILIÁRIAS,2,372493.3475,1952753.39,0.19075288738840698,0.6531798088807459
178934,camara,TONINHO WANDSCHEER,PROS,PR,COMÉRCIO VAREJISTA,1,369043.3475,1952753.39,0.18898615124155538,0.6524226362463809
178934,camara,TONINHO WANDSCHEER,PROS,PR,CONSTRUÇÃO,16,372493.3475,1952753.39,0.19075288738840698,0.6531798088807459
178934,camara,TONINHO WANDSCHEER,PROS,PR,MINERAÇÃO,1,368443.3475,1952753.39,0.18867889278123337,0.6522909540491
178937,camara,ALTINEU CÔRTES,PL,RJ,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",1,1944.71,1368651.41,0.0014208950400306825,0.5720375264457275
178945,camara,ROSANGELA GOMES,REPUBLICANOS,RJ,OUTRAS ATIVIDADES DE SERVIÇOS,2,0,0,0,0.5714285714285714
178945,camara,ROSANGELA GOMES,REPUBLICANOS,RJ,VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,1,0,0,0,0.5714285714285714
178948,camara,BETO ROSADO,PP,RN,INDÚSTRIA ALIMENTÍCIA E DE BEBIDAS,1,0,0,0,0.5714285714285714
178952,camara,WALTER ALVES,MDB,RN,ATIVIDADES IMOBILIÁRIAS,1,3820,1611327.83,0.0023707155855428874,0.5724445923938041
178954,camara,LUCIO MOSQUINI,MDB,RO,CONSTRUÇÃO,1,133750,1864088.5,0.07175088521816426,0.6021789508077847
178956,camara,MARIANA CARVALHO,PSDB,RO,OUTRAS ATIVIDADES DE SERVIÇOS,1,15215,2397398.92,0.006346461522557122,0.5741484835096673
178959,camara,HIRAN GONÇALVES,PP,RR,SAÚDE HUMANA E SERVIÇOS SOCIAIS,2,29972.45,2090116.56,0.01434008541609756,0.5775743223211848
178961,camara,SHÉRIDAN,PSDB,RR,COMÉRCIO VAREJISTA,2,0,0,0,0.5714285714285714
178969,camara,FÁBIO MITIDIERI,PSD,SE,SAÚDE HUMANA E SERVIÇOS SOCIAIS,3,0,0,0,0.5714285714285714
178972,camara,ALEX MANENTE,CIDADANIA,SP,ATIVIDADES IMOBILIÁRIAS,1,34666.666666666664,1370803.11,0.02528931136337053,0.5822668477271588
178972,camara,ALEX MANENTE,CIDADANIA,SP,CONSTRUÇÃO,1,34666.666666666664,1370803.11,0.02528931136337053,0.5822668477271588
178972,camara,ALEX MANENTE,CIDADANIA,SP,SAÚDE HUMANA E SERVIÇOS SOCIAIS,1,34666.666666666664,1370803.11,0.02528931136337053,0.5822668477271588
178975,camara,BALEIA ROSSI,MDB,SP,ATIVIDADES IMOBILIÁRIAS,1,0,0,0,0.5714285714285714
178975,camara,BALEIA ROSSI,MDB,SP,COMÉRCIO VAREJISTA,1,0,0,0,0.5714285714285714
178977,camara,EDUARDO CURY,PSDB,SP,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",1,15020.63492063492,842250,0.01783393876002959,0.5790716880400126
178981,camara,HERCULANO PASSOS,MDB,SP,ALOJAMENTO E ALIMENTAÇÃO,2,1000,1509416.66,6.62507594158925e-4,0.5717125032546395
178981,camara,HERCULANO PASSOS,MDB,SP,ATIVIDADES IMOBILIÁRIAS,1,1000,1509416.66,6.62507594158925e-4,0.5717125032546395
178983,camara,MARCIO ALVINO,PL,SP,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",1,2.6399999999999997,958868.2,2.7532459622709356e-6,0.5714297513911266
178983,camara,MARCIO ALVINO,PL,SP,ATIVIDADES IMOBILIÁRIAS,1,2.6399999999999997,958868.2,2.7532459622709356e-6,0.5714297513911266
178983,camara,MARCIO ALVINO,PL,SP,COMÉRCIO VAREJISTA,1,2.6399999999999997,958868.2,2.7532459622709356e-6,0.5714297513911266
178983,camara,MARCIO ALVINO,PL,SP,MINERAÇÃO,2,2.6399999999999997,958868.2,2.7532459622709356e-6,0.5714297513911266
178983,camara,MARCIO ALVINO,PL,SP,OUTRAS ATIVIDADES DE SERVIÇOS,2,2.6399999999999997,958868.2,2.7532459622709356e-6,0.5714297513911266
178984,camara,MIGUEL HADDAD,PSDB,SP,ATIVIDADES IMOBILIÁRIAS,7,7657.142857142857,1068386.4,0.007167016406370259,0.5745001498884443
178984,camara,MIGUEL HADDAD,PSDB,SP,COMÉRCIO VAREJISTA,1,7657.142857142857,1068386.4,0.007167016406370259,0.5745001498884443
178984,camara,MIGUEL HADDAD,PSDB,SP,CONSTRUÇÃO,1,7657.142857142857,1068386.4,0.007167016406370259,0.5745001498884443
178984,camara,MIGUEL HADDAD,PSDB,SP,INDÚSTRIA TÊXTIL E DE VESTUÁRIO,1,7657.142857142857,1068386.4,0.007167016406370259,0.5745001498884443
178984,camara,MIGUEL HADDAD,PSDB,SP,OUTRAS ATIVIDADES DE SERVIÇOS,1,7657.142857142857,1068386.4,0.007167016406370259,0.5745001498884443
178984,camara,MIGUEL HADDAD,PSDB,SP,"TRANSPORTE, ARMAZENAGEM E CORREIO",2,7657.142857142857,1068386.4,0.007167016406370259,0.5745001498884443
178984,camara,MIGUEL HADDAD,PSDB,SP,VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,1,7657.142857142857,1068386.4,0.007167016406370259,0.5745001498884443
178986,camara,NILTO TATTO,PT,SP,VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,1,299287.3566666667,1304856.12,0.22936425869441196,0.6697275394404623
178989,camara,RENATA ABREU,PODEMOS,SP,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",1,0,0,0,0.5714285714285714
178989,camara,RENATA ABREU,PODEMOS,SP,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",1,0,0,0,0.5714285714285714
178989,camara,RENATA ABREU,PODEMOS,SP,INFORMAÇÃO E COMUNICAÇÃO,1,0,0,0,0.5714285714285714
178993,camara,CARLOS HENRIQUE GAGUIM,DEM,TO,ALOJAMENTO E ALIMENTAÇÃO,1,4995.2300000000005,1028888.15,0.004854978648553781,0.5735092765636659
178993,camara,CARLOS HENRIQUE GAGUIM,DEM,TO,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",1,5495.2300000000005,1028888.15,0.0053409401206535425,0.5737175457659944
178993,camara,CARLOS HENRIQUE GAGUIM,DEM,TO,ATIVIDADES IMOBILIÁRIAS,1,8828.563333333334,1028888.15,0.008580683267985284,0.5751060071148508
178993,camara,CARLOS HENRIQUE GAGUIM,DEM,TO,CONSTRUÇÃO,1,13328.563333333334,1028888.15,0.012954336516883136,0.576980429935807
178993,camara,CARLOS HENRIQUE GAGUIM,DEM,TO,INDÚSTRIA TÊXTIL E DE VESTUÁRIO,1,4995.2300000000005,1028888.15,0.004854978648553781,0.5735092765636659
178994,camara,DULCE MIRANDA,MDB,TO,COMÉRCIO VAREJISTA,1,2800,2468800,0.001134154244977317,0.5719146375335616
178996,camara,GIOVANI FELTES,MDB,RS,INDÚSTRIA QUÍMICA,1,69393.93939393939,1861703.47,0.037274431998528416,0.5874033279993693
178996,camara,GIOVANI FELTES,MDB,RS,OUTRAS ATIVIDADES PROFISSIONAIS,1,101714.28571428572,1861703.47,0.054635062647375165,0.5948435982774465
178996,camara,GIOVANI FELTES,MDB,RS,VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,4,72935.60606060606,1861703.47,0.03917681157923934,0.5882186335339598
179001,camara,MÁRCIO BIOLCHI,MDB,RS,INFORMAÇÃO E COMUNICAÇÃO,1,3660,1616478.47,0.0022641810997952854,0.5723989347570552
179001,camara,MÁRCIO BIOLCHI,MDB,RS,OUTRAS ATIVIDADES PROFISSIONAIS,1,7426.666666666667,1616478.47,0.004594349262608284,0.5733975782554035
179587,camara,VITOR HUGO,PSL,GO,EDUCAÇÃO,2,78355.63,132938.29,0.5894135542137634,0.8240343803773271
194260,camara,NIVALDO ALBUQUERQUE,PTB,AL,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",1,0,0,0,0.5714285714285714
194260,camara,NIVALDO ALBUQUERQUE,PTB,AL,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",1,0,0,0,0.5714285714285714
195866,camara,VAIDON OLIVEIRA,PROS,CE,COMÉRCIO VAREJISTA,1,0,0,0,0.5714285714285714
196358,camara,LOURIVAL GOMES,PSL,RJ,OUTRAS ATIVIDADES DE SERVIÇOS,1,201791.49,201791.49,1,1
198197,camara,GREYCE ELIAS,AVANTE,MG,ALOJAMENTO E ALIMENTAÇÃO,1,29500,1104046.83,0.026719881076059063,0.5828799490325968
198197,camara,GREYCE ELIAS,AVANTE,MG,ATIVIDADES IMOBILIÁRIAS,1,56121.21212121212,1104046.83,0.050832275041460075,0.5932138321606258
198197,camara,GREYCE ELIAS,AVANTE,MG,"ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA",1,60366.666666666664,1104046.83,0.0546776323488621,0.5948618424352266
198197,camara,GREYCE ELIAS,AVANTE,MG,VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,1,65666.66666666667,1104046.83,0.0594781533557473,0.5969192085810346
198783,camara,EMANUEL PINHEIRO NETO,PTB,MT,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",1,6011.904761904762,1695920,0.00354492237953722,0.5729478238769445
198783,camara,EMANUEL PINHEIRO NETO,PTB,MT,"COMÉRCIO POR ATACADO, EXCETO VEÍCULOS AUTOMOTORES E MOTOCICLETAS",1,1250,1695920,7.370630690126893e-4,0.5717444556010055
204351,camara,DR. LUIZ OVANDO,PSL,MS,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",1,9650,21648,0.44576866223207684,0.7624722838137472
204351,camara,DR. LUIZ OVANDO,PSL,MS,OUTRAS ATIVIDADES PROFISSIONAIS,1,9650,21648,0.44576866223207684,0.7624722838137472
204353,camara,ALINE GURGEL,REPUBLICANOS,AP,OUTRAS ATIVIDADES DE SERVIÇOS,1,4000,2092976.22,0.0019111540598392466,0.5722476374542168
204354,camara,FLÁVIA ARRUDA,PL,DF,EDUCAÇÃO,1,0,0,0,0.5714285714285714
204354,camara,FLÁVIA ARRUDA,PL,DF,INFORMAÇÃO E COMUNICAÇÃO,1,0,0,0,0.5714285714285714
204354,camara,FLÁVIA ARRUDA,PL,DF,OUTRAS ATIVIDADES DE SERVIÇOS,1,1500,2404000,6.239600665557404e-4,0.5716959828856668
204354,camara,FLÁVIA ARRUDA,PL,DF,OUTRAS ATIVIDADES PROFISSIONAIS,1,0,0,0,0.5714285714285714
204356,camara,AMARO NETO,REPUBLICANOS,ES,INFORMAÇÃO E COMUNICAÇÃO,1,954,1451448,6.572746664021033e-4,0.5717102605713151
204358,camara,BETO PEREIRA,PSDB,MS,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",2,17000,833539.3,0.020394959181888602,0.5801692682208094
204358,camara,BETO PEREIRA,PSDB,MS,"ARTES, CULTURA, ESPORTE E RECREAÇÃO",1,7333.333333333333,833539.3,0.008797825529442142,0.5751990680840466
204358,camara,BETO PEREIRA,PSDB,MS,COMÉRCIO VAREJISTA,1,10333.333333333332,833539.3,0.012396935973304836,0.5767415439885593
204359,camara,LÉO MORAES,PODEMOS,RO,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",1,103759.33333333333,974820.96,0.10643937460406405,0.6170454462588847
204359,camara,LÉO MORAES,PODEMOS,RO,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",1,103259.33333333333,974820.96,0.10592645990432267,0.6168256256732813
204361,camara,CARLOS CHIODINI,MDB,SC,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS",1,79831.93277310925,1001000,0.07975218059251674,0.6056080773967929
204361,camara,CARLOS CHIODINI,MDB,SC,ATIVIDADES IMOBILIÁRIAS,1,72317.2268907563,1001000,0.07224498190884746,0.6023907065323632
204361,camara,CARLOS CHIODINI,MDB,SC,INDÚSTRIA ALIMENTÍCIA E DE BEBIDAS,1,38645.658263305326,1001000,0.038607051212093235,0.5879744505194686
204362,camara,RICARDO GUIDI,PSD,SC,"AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA",1,20266.620000000003,747836.24,0.02710034485624821,0.5830430049383921
204362,camara,RICARDO GUIDI,PSD,SC,ATIVIDADES IMOBILIÁRIAS,1,20266.620000000003,747836.24,0.02710034485624821,0.5830430049383921
204363,camara,OSIRES DAMASO,PSC,TO,COMÉRCIO VAREJISTA,1,78561.49666666666,527040.09,0.14906170926516552,0.6353121611136423
204363,camara,OSIRES DAMASO,PSC,TO,INDÚSTRIA ALIMENTÍCIA E DE BEBIDAS,1,78061.49666666666,527040.09,0.14811301483093375,0.6349055777846859
204363,camara,OSIRES DAMASO,PSC,TO,"TRANSPORTE, ARMAZENAGEM E CORREIO",3,78561.49666666666,527040.09,0.14906170926516552,0.6353121611136423
204365,camara,GILSON MARQUES,NOVO,SC,"ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA",1,21885,184759.16,0.11845150194447734,0.6221935008333475
204365,camara,GILSON MARQUES,NOVO,SC,CONSTRUÇÃO,5,22685,184759.16,0.12278146317616945,0.6240491985040727
204366,camara,RODRIGO COELHO,PSB,SC,ATIVIDADES IMOBILIÁRIAS,1,83618.60416666667,816258.64,0.10244130973813236,0.615331989887771
204366,camara,RODRIGO COELHO,PSB,SC,"ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA",1,83618.60416666667,816258.64,0.10244130973813236,0.615331989887771
204366,camara,RODRIGO COELHO,PSB,SC,INFORMAÇÃO E COMUNICAÇÃO,1,1951.9375,816258.64,0.002391322314211584,0.5724534238489479
204366,camara,RODRIGO COELHO,PSB,SC,OUTRAS ATIVIDADES DE SERVIÇOS,1,87505.60416666667,816258.64,0.10720328077221537,0.6173728346166637
204367,camara,DANIEL FREITAS,PSL,SC,OUTRAS ATIVIDADES DE SERVIÇOS,1,3333.3333333333335,329200,0.01012555690562981,0.5757680958166985
204367,camara,DANIEL FREITAS,PSL,SC,VIGILÂNCIA E LOCAÇÃO DE MÃO-DE-OBRA TERCEIRIZADA,1,11473.333333333334,329200,0.03485216686917781,0.5863652143725048
