id,casa,nome,data_apresentacao,ementa,autor,indexacao,tema,uri_tramitacao
2242005,camara,PL 1014/2020,25/03/2020,"Proíbe a incidência de juros remuneratórios, moratórios, multa e quaisquer outros encargos bancários sobre o valor utilizado do cheque especial e do saldo devedor da fatura de cartão de crédito concedidos por instituições financeiras, até 60 (sessenta) dias após o encerramento da calamidade pública decretada pelo Congresso Nacional em decorrência da pandemia do Covid-19.",Eduardo Bismarck - PDT/CE,"Proibiçao, incidência, juros remuneratórios, juros de mora, encago, cheque especial, fatura, cartão de crédito, cobrança, instituição financeira, prazo, posteridade, encerramento, estado de emergência, calamidade pública, pandemia, coronavírus.","Economia, Saúde",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242005
2242006,camara,PL 1015/2020,25/03/2020,"Dispõe sobre a postergação da entrega das obrigações principais, acessórias e remissão de multas fiscais e tributárias.",Julio Cesar Ribeiro - REPUBLIC/DF,"Adiamento, prazo, entrega, obrigação tributária, obrigação tributária acessória, âmbito, Secretaria Especial da Receita Federal do Brasil, Declaração de Débitos e Créditos Tributários Federais (DCTF), Escrituração Fiscal Digital (EFD), Escrituração Fiscal Digital (EFD), Guia de Recolhimento do Fundo de Garantia por Tempo de Serviço e Informações à Previdência Social (GFIP), Relação Anual de Informações Sociais (RAIS), Sistema Público de Escrituração Digital (Sped), Declaração de Imposto de Renda de Pessoa Física (DIRPF), Declaração Unica de Informações Socioeconômicas e Fiscais. anistia tributária, decorrência, pandemia, coronavírus, tributação.","Finanças Públicas e Orçamento, Saúde",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242006
2242007,camara,REQ 503/2020,26/03/2020,Requer urgência para apreciação do PL nº 750/2020,Jhonatan de Jesus - REPUBLIC/RR,NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242007
2242008,camara,REQ 504/2020,26/03/2020,"Requeremos a Vossa Excelência, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, URGÊNCIA para apreciação do Projeto de Lei nº 941, de 2020, de autoria do Deputado Afonso Hamm, que ""altera as Leis nº 9.998, de 17 de agosto de 2000, e nº 9.472, de 16 de julho de 1997, destinando recursos do FUST para ações de emergência em saúde pública"".",Arthur Lira - PP/AL,NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242008
2242009,camara,EMP 1/0,26/03/2020,," Chico D'Angelo - PDT/RJ, Chico D'Angelo - PDT/RJ",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242009
2242010,camara,REQ 505/2020,26/03/2020,"Requeremos, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência urgentíssima para apreciação Projeto de Lei nº 864/20, dos Srs. Dr. Luiz Antonio Teixeira Jr. e Mariana Carvalho.",Carlos Sampaio - PSDB/SP,NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242010
2242011,camara,REQ 506/2020,26/03/2020,"Requer inclusão na Ordem do Dia do Projeto de Lei Complementar nº 09, de 2020, que ""possibilita aos que estão enquadrados no regime do Simples Nacional a adesão à transação tributária a ser tratada por Lei Federal"".",Diego Andrade - PSD/MG,NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242011
2242012,camara,EMP 1/0,26/03/2020,," Marcelo Ramos - PL/AM, Marcelo Ramos - PL/AM",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242012
2242013,camara,EMP 2/0,26/03/2020,," Evair Vieira de Melo - PP/ES, Evair Vieira de Melo - PP/ES",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242013
2242014,camara,EMP 2/0,26/03/2020,," Efraim Filho - DEM/PB, Efraim Filho - DEM/PB",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242014
2242015,camara,REQ 507/2020,26/03/2020,"Requeremos, nos termos regimentais, que tramite sob regimente de urgência o Projeto de Lei nº 702, de 2020.",Enio Verri - PT/PR,NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242015
2242016,camara,EMP 16/0,26/03/2020,," João H. Campos - PSB/PE, João H. Campos - PSB/PE",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242016
2242017,camara,PPP 1/0,26/03/2020,"Parecer proferido em Plenário pelo Relator, Dep. Dr. Luiz Antonio Teixeira Jr. (PP-RJ), pela Comissão de Seguridade Social e Família, que conclui pela aprovação deste, na forma do Substitutivo apresentado."," Dr. Luiz Antonio Teixeira Jr. - PP/RJ, Dr. Luiz Antonio Teixeira Jr. - PP/RJ",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242017
2242018,camara,PPP 1/0,26/03/2020,"Parecer proferido em Plenário pelo Relator, Dep. Dr. Luiz Antonio Teixeira Jr. (PP-RJ), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e técnica legislativa deste."," Dr. Luiz Antonio Teixeira Jr. - PP/RJ, Dr. Luiz Antonio Teixeira Jr. - PP/RJ",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242018
2242019,camara,RIC 310/2020,25/03/2020,"Requer ao Exmo. Sr. Ministro da Saúde informacões sobre a inspeção de passageiros e tripulações que cheguem no Brasil em terminais rodoviários e fluviais, em voos internacionais e nacionais em aeroportos e cruzeiros nacionais e internacionais em aeroportos, na vigência de pandemia declarada pela Organização Mundial da Saúde- OMS.",Cássio Andrade - PSB/PA,NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242019
2242020,camara,EMP 2/0,26/03/2020,," Carlos Sampaio - PSDB/SP, Carlos Sampaio - PSDB/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242020
2242021,camara,PL 1016/2020,25/03/2020,"Dispõe sobre incentivos fiscais para doações a entidades públicas ou privadas, sem fins lucrativos, da área da saúde que atuem no combate à epidemia de coronavírus (COVID-19).",Jose Mario Schreiner - DEM/GO,"Dedução, Imposto sobre a Renda da Pessoa Física (IRPF), Imposto de Renda das Pessoas Jurídicas (IRPJ), valor, doação, entidade sem fins lucrativos, atuação, área, saúde,combate, epidemia, coronavírus, tributação.","Finanças Públicas e Orçamento, Saúde",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242021
2242022,camara,RIC 311/2020,26/03/2020,"Solicita informações ao Excelentíssimo Ministro do Gabinete de Segurança Institucional, Senhor Augusto Heleno Ribeiro Pereira, sobre o Relatório da Agência Brasileira de Inteligência - ABIN concernente a Pandemia  do COVID-19 no Brasil.",Perpétua Almeida - PCdoB/AC,NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242022
2242023,camara,PPP 1/0,26/03/2020,"Parecer proferido em Plenário pelo Relator, Dep. Marcelo Aro (PP-MG), pela Comissão de Seguridade Social e Família, que conclui pela aprovação da matéria na forma do Substitutivo apresentado."," Marcelo Aro - PP/MG, Marcelo Aro - PP/MG",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242023
2242024,camara,INC 233/2020,26/03/2020,"Sugere ao Ministro de Educação a realização do Revalida  Exame Nacional de Revalidação de Diplomas
Médicos Expedidos por Instituição de Educação Superior Estrangeira, em caráter excepcional, de acordo as
situações de emergência pública de que trata a Lei nº 13.979, de 6 de fevereiro de 2020.",Perpétua Almeida - PCdoB/AC,NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242024
2242025,camara,PPP 1/0,26/03/2020,"Parecer proferido em Plenário pelo Relator, Dep. Marcelo Aro (PP-MG), pela Comissão de Finanças e Tributação, que conclui pela não implicação da matéria em aumento ou diminuição da receita ou da despesa públicas, não cabendo pronunciamento quanto à adequação financeira e orçamentária."," Marcelo Aro - PP/MG, Marcelo Aro - PP/MG",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242025
2242026,camara,PPP 1/0,26/03/2020,"Parecer proferido em Plenário pelo Relator, Dep. Marcelo Aro (PP-MG), pela Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e técnica."," Marcelo Aro - PP/MG, Marcelo Aro - PP/MG",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242026
2242027,camara,INC 234/2020,26/03/2020,"Sugere ao Ministro da Defesa a implementação de medidas excepcionais a serem adotadas durante as situações de emergência pública de que trata a Lei nº 13.979, de 6 de fevereiro de 2020, no âmbito das Forças Armadas, para o combate ao COVID-19.",Perpétua Almeida - PCdoB/AC,NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242027
2242031,camara,INC 238/2020,26/03/2020,Sugere ao Ministério da Infraestrutura implementação de medidas urgentes de recuperação dos trechos da BR-364 que liga Rio Branco à Sena Madureira no Estado do Acre.,Perpétua Almeida - PCdoB/AC,NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242031
2242032,camara,EMP 17/0,26/03/2020,," Fernanda Melchionna - PSOL/RS, Fernanda Melchionna - PSOL/RS",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242032
2242033,camara,EMP 18/0,26/03/2020,," Carlos Sampaio - PSDB/SP, Carlos Sampaio - PSDB/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242033
2242034,camara,EMP 19/0,26/03/2020,," Carlos Sampaio - PSDB/SP, Carlos Sampaio - PSDB/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242034
2242035,camara,INC 235/2020,25/03/2020,"Sugere à Assembléia Legislativa do Estado do Amazonas, através do Deputado Estadual Adjuto Rodrigues Afonso, Projeto de Lei Estadual que dispõe sobre o Programa ""Bolsa Energia Amazonense"" e dá outras providências.",Delegado Pablo - PSL/AM,NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242035
2242036,camara,PL 1018/2020,25/03/2020,Suspende a cobrança dos pagamentos em contratos particulares vigentes,"Alencar Santana Braga - PT/SP, Professora Rosa Neide - PT/MT, Erika Kokay - PT/DF, Jorge Solla - PT/BA, José Guimarães - PT/CE, Nilto Tatto - PT/SP, João Daniel - PT/SE, Patrus Ananias - PT/MG, Alexandre Padilha - PT/SP, Célio Moura - PT/TO, Frei Anastacio Ribeiro - PT/PB, José Ricardo - PT/AM","Suspensão, cobrança, pagamento, contrato de locação, financiamento, empréstimo, cheque especial, cartão de crédito, prorrogação, prazo de vencimento, posteridade, revogação, situação de emergência, calamidade pública, pandemia, coronavírus.","Economia, Saúde",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242036
2242037,camara,SBT 1/0,26/03/2020,," Dr. Luiz Antonio Teixeira Jr. - PP/RJ, Dr. Luiz Antonio Teixeira Jr. - PP/RJ",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242037
2242038,camara,EMP 20/0,26/03/2020,," Raimundo Costa - PL/BA, Raimundo Costa - PL/BA",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242038
2242039,camara,EMP 21/0,26/03/2020,," Raimundo Costa - PL/BA, Raimundo Costa - PL/BA",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242039
2242040,camara,PL 1019/2020,25/03/2020,"Altera o art. 16-C da Lei nº 9.504, de 30 de setembro de 1997 (Lei das Eleições) em virtude da declaração de pandemia pela Organização Mundial da Saúde (OMS) em  relação ao COVID-19, para autorizar o Poder Executivo a destinar todos os recursos do Fundo Especial de Financiamento de Campanha (FEFC) das eleições municipais de 2020 a ações destinadas a enfrentar as crises decorrentes das consequências que geraram a declaração acima mencionada.",Léo Motta - PSL/MG,"Alteração, Lei das Eleições (1997),  recursos, Fundo Especial de Financiamento de Campanha (FEFC), eleição  municipal,  enfrentamento, calamidade pública, Emergência de saúde pública, pandemia, coronavírus, emergência social.","Política, Partidos e Eleições, Saúde",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242040
2242041,camara,PL 1020/2020,25/03/2020,"Suspende a cobrança das parcelas do financiamento habitacional do Programa Minha Casa, Minha Vida PMCMV, instituído pela Lei nº 11.977, de 7 de julho de 2009.",Jaqueline Cassol - PP/RO,,"Cidades e Desenvolvimento Urbano, Previdência e Assistência Social, Saúde",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242041
2242042,camara,EMP 3/0,26/03/2020,," Kim Kataguiri - DEM/SP, Kim Kataguiri - DEM/SP",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242042
2242043,camara,PL 1021/2020,25/03/2020,"Isenta temporariamente o pagamento da Tarifa Social de Energia Elétrica, criada pela Lei no 10.438, de 26 de abril de 2002, em decorrência da pandemia COVID-19.",Jaqueline Cassol - PP/RO,"Isenção, pagamento, Tarifa Social de Energia Elétrica (TSEE), usuário de serviços, pandemia, coronavírus, emergência social.","Administração Pública, Energia, Recursos Hídricos e Minerais, Saúde",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242043
2242044,camara,REQ 508/2020,26/03/2020,"Requer, nos termos do artigo 155, que seja incluído automaticamente na Ordem do Dia, o Projeto de Lei nº 945/20, que altera a Lei n° 13.885, de 17 de outubro de 2019, para a autorizar a destinação, por Estados, Distrito Federal e Municípios, de valores arrecadados com os leilões dos volumes excedentes da cessão onerosa a ações de resposta ao coronavírus (Covid-19).",Efraim Filho - DEM/PB,NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242044
2242045,camara,INC 236/2020,25/03/2020,"Requer o envio de Indicação a Sua Excelência o Senhor Jair Bolsonaro, Presidente da República, e ao Ministro da Economia, Sr. Paulo Guedes, com medidas de gestão para assegurar as condições básicas de funcionamento das empresas de saneamento básico, com foco na proteção da cadeia de fornecimento e na estabilidade econômico-financeira durante a emergência de saúde pública de importância internacional relacionada ao Novo Coronavírus (Covid-19).",Eduardo Costa - PTB/PA,NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242045
2242046,camara,EMP 22/0,26/03/2020,," Enio Verri - PT/PR, Enio Verri - PT/PR",NA,,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242046
2242047,camara,PL 1022/2020,25/03/2020,Cria o Fundo Nacional de Apoio a Epidemias e Pandemias.,Mário Negromonte Jr. - PP/BA,"Criação, Fundo Nacional de Apoio a Epidemias e Pandemias, fonte de recursos, pandemia, coronavírus.","Finanças Públicas e Orçamento, Saúde",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2242047
