cod_titulo,data_fim,data_inicio,email,id,id_frente,id_legislatura,nome,sigla_partido,sigla_uf,titulo,uri,uri_partido,url_foto,tema
1004,NA,NA,NA,178833,54012,56,ALEXANDRE SERFIOTIS,PSD,RJ,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178833,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/178833.jpg,Ambientalista
1004,NA,NA,NA,178839,54012,56,JÉSSICA SALES,MDB,AC,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178839,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/178839.jpg,Ambientalista
1004,NA,NA,NA,178842,54012,56,JHC,PSB,AL,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178842,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/178842.jpg,Ambientalista
1004,NA,NA,NA,178857,54012,56,JORGE SOLLA,PT,BA,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178857,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/178857.jpg,Ambientalista
1004,NA,NA,NA,178866,54012,56,LUIZIANNE LINS,PT,CE,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178866,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/178866.jpg,Ambientalista
1004,NA,NA,NA,178871,54012,56,EVAIR VIEIRA DE MELO,PP,ES,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178871,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/178871.jpg,Ambientalista
1004,NA,NA,NA,178876,54012,56,CÉLIO SILVEIRA,PSDB,GO,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178876,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/178876.jpg,Ambientalista
1004,NA,NA,NA,178879,54012,56,LUCAS VERGILIO,SOLIDARIEDADE,GO,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178879,https://dadosabertos.camara.leg.br/api/v2/partidos/37904,https://www.camara.leg.br/internet/deputado/bandep/178879.jpg,Ambientalista
1004,NA,NA,NA,178881,54012,56,ALUISIO MENDES,PODE,MA,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178881,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/178881.jpg,Ambientalista
1004,NA,NA,NA,178887,54012,56,RUBENS PEREIRA JÚNIOR,PCdoB,MA,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178887,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,https://www.camara.leg.br/internet/deputado/bandep/178887.jpg,Ambientalista
1004,NA,NA,NA,178889,54012,56,ZÉ CARLOS,PT,MA,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178889,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/178889.jpg,Ambientalista
1004,NA,NA,NA,178895,54012,56,MISAEL VARELLA,PSD,MG,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178895,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/178895.jpg,Ambientalista
1004,NA,NA,NA,178908,54012,56,DELEGADO ÉDER MAURO,PSD,PA,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178908,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/178908.jpg,Ambientalista
1004,NA,NA,NA,178910,54012,56,JOAQUIM PASSARINHO,PSD,PA,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178910,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/178910.jpg,Ambientalista
1004,NA,NA,NA,178916,54012,56,DANIEL COELHO,CIDADANIA,PE,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178916,https://dadosabertos.camara.leg.br/api/v2/partidos/37905,https://www.camara.leg.br/internet/deputado/bandep/178916.jpg,Ambientalista
1004,NA,NA,NA,178922,54012,56,TADEU ALENCAR,PSB,PE,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178922,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/178922.jpg,Ambientalista
1004,NA,NA,NA,178927,54012,56,ALIEL MACHADO,PSB,PR,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178927,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/178927.jpg,Ambientalista
1004,NA,NA,NA,178928,54012,56,CHRISTIANE DE SOUZA YARED,PL,PR,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178928,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/178928.jpg,Ambientalista
1004,NA,NA,NA,178929,54012,56,DIEGO GARCIA,PODE,PR,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178929,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/178929.jpg,Ambientalista
1004,NA,NA,NA,178930,54012,56,EVANDRO ROMAN,PSD,PR,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178930,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/178930.jpg,Ambientalista
1004,NA,NA,NA,178931,54012,56,LUCIANO DUCCI,PSB,PR,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178931,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/178931.jpg,Ambientalista
1004,NA,NA,NA,178934,54012,56,TONINHO WANDSCHEER,PROS,PR,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178934,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,https://www.camara.leg.br/internet/deputado/bandep/178934.jpg,Ambientalista
1004,NA,NA,NA,178947,54012,56,SÓSTENES CAVALCANTE,DEM,RJ,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178947,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,https://www.camara.leg.br/internet/deputado/bandep/178947.jpg,Ambientalista
1004,NA,NA,NA,178951,54012,56,RAFAEL MOTTA,PSB,RN,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178951,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/178951.jpg,Ambientalista
1004,NA,NA,NA,178952,54012,56,WALTER ALVES,MDB,RN,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178952,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/178952.jpg,Ambientalista
1004,NA,NA,NA,178953,54012,56,EXPEDITO NETTO,PSD,RO,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178953,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,https://www.camara.leg.br/internet/deputado/bandep/178953.jpg,Ambientalista
1004,NA,NA,NA,178954,54012,56,LUCIO MOSQUINI,MDB,RO,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178954,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/178954.jpg,Ambientalista
1004,NA,NA,NA,178956,54012,56,MARIANA CARVALHO,PSDB,RO,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178956,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/178956.jpg,Ambientalista
1004,NA,NA,NA,178959,54012,56,HIRAN GONÇALVES,PP,RR,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178959,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/178959.jpg,Ambientalista
1004,NA,NA,NA,178962,54012,56,CARLOS GOMES,REPUBLICANOS,RS,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178962,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/178962.jpg,Ambientalista
1004,NA,NA,NA,178964,54012,56,HEITOR SCHUCH,PSB,RS,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178964,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/178964.jpg,Ambientalista
1004,NA,NA,NA,178966,54012,56,GEOVANIA DE SÁ,PSDB,SC,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178966,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/178966.jpg,Ambientalista
1004,NA,NA,NA,178970,54012,56,JOÃO DANIEL,PT,SE,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178970,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/178970.jpg,Ambientalista
1004,NA,NA,NA,178972,54012,56,ALEX MANENTE,CIDADANIA,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178972,https://dadosabertos.camara.leg.br/api/v2/partidos/37905,https://www.camara.leg.br/internet/deputado/bandep/178972.jpg,Ambientalista
1004,NA,NA,NA,178981,54012,56,HERCULANO PASSOS,MDB,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178981,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/178981.jpg,Ambientalista
1004,NA,NA,NA,178986,54012,56,NILTO TATTO,PT,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178986,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/178986.jpg,Ambientalista
1004,NA,NA,NA,178987,54012,56,ORLANDO SILVA,PCdoB,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178987,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,https://www.camara.leg.br/internet/deputado/bandep/178987.jpg,Ambientalista
1004,NA,NA,NA,178992,54012,56,VITOR LIPPI,PSDB,SP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178992,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/178992.jpg,Ambientalista
1004,NA,NA,NA,178993,54012,56,CARLOS HENRIQUE GAGUIM,DEM,TO,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178993,https://dadosabertos.camara.leg.br/api/v2/partidos/36769,https://www.camara.leg.br/internet/deputado/bandep/178993.jpg,Ambientalista
1004,NA,NA,NA,178997,54012,56,MOSES RODRIGUES,MDB,CE,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/178997,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,https://www.camara.leg.br/internet/deputado/bandep/178997.jpg,Ambientalista
1004,NA,NA,NA,195866,54012,56,VAIDON OLIVEIRA,PROS,CE,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/195866,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,https://www.camara.leg.br/internet/deputado/bandep/195866.jpg,Ambientalista
1004,NA,NA,NA,197438,54012,56,TITO,AVANTE,BA,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/197438,https://dadosabertos.camara.leg.br/api/v2/partidos/36898,https://www.camara.leg.br/internet/deputado/bandep/197438.jpg,Ambientalista
1004,NA,NA,NA,198783,54012,56,EMANUEL PINHEIRO NETO,PTB,MT,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/198783,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,https://www.camara.leg.br/internet/deputado/bandep/198783.jpg,Ambientalista
1004,NA,NA,NA,204352,54012,56,CAMILO CAPIBERIBE,PSB,AP,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204352,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/204352.jpg,Ambientalista
1004,NA,NA,NA,204354,54012,56,FLÁVIA ARRUDA,PL,DF,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204354,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,https://www.camara.leg.br/internet/deputado/bandep/204354.jpg,Ambientalista
1004,NA,NA,NA,204355,54012,56,DA VITORIA,CIDADANIA,ES,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204355,https://dadosabertos.camara.leg.br/api/v2/partidos/37905,https://www.camara.leg.br/internet/deputado/bandep/204355.jpg,Ambientalista
1004,NA,NA,NA,204359,54012,56,LÉO MORAES,PODE,RO,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204359,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,https://www.camara.leg.br/internet/deputado/bandep/204359.jpg,Ambientalista
1004,NA,NA,NA,204366,54012,56,RODRIGO COELHO,PSB,SC,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204366,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/204366.jpg,Ambientalista
1004,NA,NA,NA,204370,54012,56,CÉLIO MOURA,PT,TO,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204370,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,https://www.camara.leg.br/internet/deputado/bandep/204370.jpg,Ambientalista
1004,NA,NA,NA,204371,54012,56,FELIPE RIGONI,PSB,ES,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204371,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/204371.jpg,Ambientalista
1004,NA,NA,NA,204377,54012,56,PAULA BELMONTE,CIDADANIA,DF,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204377,https://dadosabertos.camara.leg.br/api/v2/partidos/37905,https://www.camara.leg.br/internet/deputado/bandep/204377.jpg,Ambientalista
1004,NA,NA,NA,204389,54012,56,ELIAS VAZ,PSB,GO,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204389,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/204389.jpg,Ambientalista
1004,NA,NA,NA,204390,54012,56,PROFESSOR ALCIDES,PP,GO,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204390,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,https://www.camara.leg.br/internet/deputado/bandep/204390.jpg,Ambientalista
1004,NA,NA,NA,204394,54012,56,GERVÁSIO MAIA,PSB,PB,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204394,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/204394.jpg,Ambientalista
1004,NA,NA,NA,204397,54012,56,BOCA ABERTA,PROS,PR,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204397,https://dadosabertos.camara.leg.br/api/v2/partidos/36763,https://www.camara.leg.br/internet/deputado/bandep/204397.jpg,Ambientalista
1004,NA,NA,NA,204398,54012,56,FELIPE FRANCISCHINI,PSL,PR,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204398,https://dadosabertos.camara.leg.br/api/v2/partidos/36837,https://www.camara.leg.br/internet/deputado/bandep/204398.jpg,Ambientalista
1004,NA,NA,NA,204404,54012,56,LUCAS REDECKER,PSDB,RS,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204404,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,https://www.camara.leg.br/internet/deputado/bandep/204404.jpg,Ambientalista
1004,NA,NA,NA,204405,54012,56,LIZIANE BAYER,PSB,RS,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204405,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/204405.jpg,Ambientalista
1004,NA,NA,NA,204407,54012,56,FERNANDA MELCHIONNA,PSOL,RS,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204407,https://dadosabertos.camara.leg.br/api/v2/partidos/36839,https://www.camara.leg.br/internet/deputado/bandep/204407.jpg,Ambientalista
1004,NA,NA,NA,204410,54012,56,LUISA CANZIANI,PTB,PR,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204410,https://dadosabertos.camara.leg.br/api/v2/partidos/36845,https://www.camara.leg.br/internet/deputado/bandep/204410.jpg,Ambientalista
1004,NA,NA,NA,204414,54012,56,AROLDO MARTINS,REPUBLICANOS,PR,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204414,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/204414.jpg,Ambientalista
1004,NA,NA,NA,204425,54012,56,SILVIO COSTA FILHO,REPUBLICANOS,PE,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204425,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,https://www.camara.leg.br/internet/deputado/bandep/204425.jpg,Ambientalista
1004,NA,NA,NA,204429,54012,56,JOÃO H. CAMPOS,PSB,PE,Membro,https://dadosabertos.camara.leg.br/api/v2/deputados/204429,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,https://www.camara.leg.br/internet/deputado/bandep/204429.jpg,Ambientalista
